,market_comparison,Shift,Correlation
323,binance/FTTUSDT - ftx/FTT/USD,16,0.03181414823923243
324,binance/FTTUSDT - ftx/FTT/USD,17,0.02089232181755161
325,binance/FTTUSDT - ftx/FTT/USD,18,0.01829742936999683
326,binance/FTTUSDT - ftx/FTT/USD,19,-0.013796091438677624
327,binance/FTTUSDT - ftx/FTT/USD,20,-0.022699447272400083
328,binance/FTTUSDT - gate-io/FTT_USDT,-20,-0.020977674282118084
329,binance/FTTUSDT - gate-io/FTT_USDT,-19,-0.012458063719711011
330,binance/FTTUSDT - gate-io/FTT_USDT,-18,0.008505500839233342
331,binance/FTTUSDT - gate-io/FTT_USDT,-17,0.011314533953824556
332,binance/FTTUSDT - gate-io/FTT_USDT,-16,0.02028475821556957
333,binance/FTTUSDT - gate-io/FTT_USDT,-15,0.004698578011873587
334,binance/FTTUSDT - gate-io/FTT_USDT,-14,-0.01774415997719932
335,binance/FTTUSDT - gate-io/FTT_USDT,-13,-0.013242586599337254
336,binance/FTTUSDT - gate-io/FTT_USDT,-12,0.016820800974452158
337,binance/FTTUSDT - gate-io/FTT_USDT,-11,0.01970476610566775
338,binance/FTTUSDT - gate-io/FTT_USDT,-10,0.02392439286868502
339,binance/FTTUSDT - gate-io/FTT_USDT,-9,-0.013731189896648083
340,binance/FTTUSDT - gate-io/FTT_USDT,-8,-0.028299501868415716
341,binance/FTTUSDT - gate-io/FTT_USDT,-7,0.00045244508458231467
342,binance/FTTUSDT - gate-io/FTT_USDT,-6,0.007053129941131873
343,binance/FTTUSDT - gate-io/FTT_USDT,-5,0.025782883119318617
344,binance/FTTUSDT - gate-io/FTT_USDT,-4,0.0003258052151031231
345,binance/FTTUSDT - gate-io/FTT_USDT,-3,0.005908588999957607
346,binance/FTTUSDT - gate-io/FTT_USDT,-2,-0.016985771970355112
347,binance/FTTUSDT - gate-io/FTT_USDT,-1,0.11754432681321549
348,binance/FTTUSDT - gate-io/FTT_USDT,0,0.5677285148862484
349,binance/FTTUSDT - gate-io/FTT_USDT,1,0.19839735872870815
350,binance/FTTUSDT - gate-io/FTT_USDT,2,0.0050925273817115846
351,binance/FTTUSDT - gate-io/FTT_USDT,3,-0.0210601253531759
352,binance/FTTUSDT - gate-io/FTT_USDT,4,0.006515821254867183
353,binance/FTTUSDT - gate-io/FTT_USDT,5,0.018020485678584466
354,binance/FTTUSDT - gate-io/FTT_USDT,6,0.017785279985750736
355,binance/FTTUSDT - gate-io/FTT_USDT,7,-0.0001130329781060824
356,binance/FTTUSDT - gate-io/FTT_USDT,8,-0.041705677040096596
357,binance/FTTUSDT - gate-io/FTT_USDT,9,-0.014228088787772118
